"STATE_NAME","GEOID","event_type","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Minnesota",27109,"Extreme Cold Event",2017,4,313645.8,28320.3
"Minnesota",27109,"Extreme Cold Event",2018,4,293817,67978
"Minnesota",27109,"Extreme Cold Event",2019,6,265503.5,91897.3
"Minnesota",27109,"Extreme Cold Event",2020,2,147022.8,0
"Minnesota",27109,"Extreme Cold Event",2021,8,294841.8,93236.9
"Minnesota",27109,"Extreme Cold Event",2022,3,327806,0
"Minnesota",27109,"Extreme Heat Event",2010,5,58323.7,28792.1
"Minnesota",27109,"Extreme Heat Event",2011,7,95189.8,62059.7
"Minnesota",27109,"Extreme Heat Event",2012,5,106982.7,42975.8
"Minnesota",27109,"Extreme Heat Event",2013,4,171975.3,126278.5
"Minnesota",27109,"Extreme Heat Event",2015,5,286951.2,79165.7
"Minnesota",27109,"Extreme Heat Event",2016,5,274638.1,95745
"Minnesota",27109,"Extreme Heat Event",2018,1,325042.8,NA
"Minnesota",27109,"Extreme Heat Event",2019,3,232026.7,105555.4
"Minnesota",27109,"Extreme Heat Event",2020,2,231359.8,128810.8
"Minnesota",27109,"Extreme Heat Event",2022,1,312402.5,NA
"Minnesota",27111,"Extreme Cold Event",2008,10,899767.3,382641.6
"Minnesota",27111,"Extreme Cold Event",2009,5,854657.3,482006.3
"Minnesota",27111,"Extreme Cold Event",2010,4,926435,386067.7
"Minnesota",27111,"Extreme Cold Event",2011,2,438434.9,560421.8
"Minnesota",27111,"Extreme Cold Event",2013,7,766837.8,525237
"Minnesota",27111,"Extreme Cold Event",2014,4,623411.3,473988.2
"Minnesota",27111,"Extreme Cold Event",2015,1,991870.8,NA
"Minnesota",27111,"Extreme Cold Event",2016,4,461999.2,473878.1
"Minnesota",27111,"Extreme Cold Event",2017,5,803736,498527.9
"Minnesota",27111,"Extreme Cold Event",2018,3,831924.3,657423.1
"Minnesota",27111,"Extreme Cold Event",2019,7,620299.8,569900.6
"Minnesota",27111,"Extreme Cold Event",2020,3,109661.3,53044.3
"Minnesota",27111,"Extreme Cold Event",2021,10,1149085.9,137226.5
"Minnesota",27111,"Extreme Cold Event",2022,9,1005546.6,403195.2
"Minnesota",27111,"Extreme Heat Event",2011,5,1070250.9,197248.3
"Minnesota",27111,"Extreme Heat Event",2012,4,658616.4,402092.4
"Minnesota",27111,"Extreme Heat Event",2013,6,641842.3,273028.2
"Minnesota",27111,"Extreme Heat Event",2015,3,659740.1,545487.8
"Minnesota",27111,"Extreme Heat Event",2016,3,584911.1,360382.6
"Minnesota",27111,"Extreme Heat Event",2018,2,255508.3,208723.6
"Minnesota",27111,"Extreme Heat Event",2019,2,84752.5,26667.7
"Minnesota",27111,"Extreme Heat Event",2020,7,564773.9,426405.7
"Minnesota",27111,"Extreme Heat Event",2021,5,291425.8,280921.5
"Minnesota",27111,"Extreme Heat Event",2022,3,45960.3,34013.8
"Minnesota",27113,"Extreme Cold Event",2008,6,281762.9,137020.1
"Minnesota",27113,"Extreme Cold Event",2009,6,175717.4,192040.9
"Minnesota",27113,"Extreme Cold Event",2010,3,197091.3,147232.2
"Minnesota",27113,"Extreme Cold Event",2011,2,3541,0
"Minnesota",27113,"Extreme Cold Event",2012,1,562.2,NA
"Minnesota",27113,"Extreme Cold Event",2013,6,171331.1,185460.3
"Minnesota",27113,"Extreme Cold Event",2014,3,238988.7,206483.4
"Minnesota",27113,"Extreme Cold Event",2015,2,179382.1,252889.5
"Minnesota",27113,"Extreme Cold Event",2016,5,184437.8,146904.5
"Minnesota",27113,"Extreme Cold Event",2017,6,206414.9,161636
"Minnesota",27113,"Extreme Cold Event",2018,2,358202,0
"Minnesota",27113,"Extreme Cold Event",2019,7,224336.2,128961.1
"Minnesota",27113,"Extreme Cold Event",2021,12,314801.8,108630.6
"Minnesota",27113,"Extreme Cold Event",2022,9,340074.8,54381.6
"Minnesota",27113,"Extreme Heat Event",2009,2,256794.2,33751.1
"Minnesota",27113,"Extreme Heat Event",2010,2,143829.2,203077.5
"Minnesota",27113,"Extreme Heat Event",2011,4,308427.6,17673.3
"Minnesota",27113,"Extreme Heat Event",2012,2,280104,32294.1
"Minnesota",27113,"Extreme Heat Event",2013,5,216952.8,128120
"Minnesota",27113,"Extreme Heat Event",2015,4,210939.5,69037.9
"Minnesota",27113,"Extreme Heat Event",2019,1,221021.5,NA
"Minnesota",27113,"Extreme Heat Event",2020,6,242946.6,125150.5
"Minnesota",27113,"Extreme Heat Event",2021,3,149441.1,14475.8
"Minnesota",27113,"Extreme Heat Event",2022,4,231161.6,77409.8
"Minnesota",27115,"Extreme Cold Event",2008,2,773083.5,0
"Minnesota",27115,"Extreme Cold Event",2009,2,678485.3,133782
"Minnesota",27115,"Extreme Cold Event",2010,3,429419.7,237450.8
"Minnesota",27115,"Extreme Cold Event",2011,1,157869.4,NA
"Minnesota",27115,"Extreme Cold Event",2012,2,763149.6,0
"Minnesota",27115,"Extreme Cold Event",2013,6,769772.2,5129.8
"Minnesota",27115,"Extreme Cold Event",2014,7,443493.2,371344.1
"Minnesota",27115,"Extreme Cold Event",2015,4,289866.8,364332.4
"Minnesota",27115,"Extreme Cold Event",2016,4,581927.5,382312
"Minnesota",27115,"Extreme Cold Event",2017,6,649638.9,236038.3
"Minnesota",27115,"Extreme Cold Event",2018,3,745692.8,47442.1
"Minnesota",27115,"Extreme Cold Event",2019,9,389665.7,367491.7
"Minnesota",27115,"Extreme Cold Event",2021,12,655118,235816
"Minnesota",27115,"Extreme Cold Event",2022,5,583624.1,320792.7
"Minnesota",27115,"Extreme Heat Event",2010,5,123001.8,77921
"Minnesota",27115,"Extreme Heat Event",2011,9,404737.9,356717
"Minnesota",27115,"Extreme Heat Event",2012,4,343232.1,390073.9
"Minnesota",27115,"Extreme Heat Event",2013,8,240612.4,124560.8
"Minnesota",27115,"Extreme Heat Event",2015,2,105057.5,11541.6
"Minnesota",27115,"Extreme Heat Event",2016,3,92307.2,16628.9
"Minnesota",27115,"Extreme Heat Event",2018,1,5254.9,NA
"Minnesota",27115,"Extreme Heat Event",2020,6,103990.8,19181.5
"Minnesota",27115,"Extreme Heat Event",2021,1,66156.8,NA
"Minnesota",27115,"Extreme Heat Event",2022,1,100016.5,NA
"Minnesota",27117,"Extreme Cold Event",2008,3,211191.4,38535.1
"Minnesota",27117,"Extreme Cold Event",2009,6,91722.9,112614.5
"Minnesota",27117,"Extreme Cold Event",2010,5,218376.4,20725.4
"Minnesota",27117,"Extreme Cold Event",2013,3,233439.6,0
"Minnesota",27117,"Extreme Cold Event",2014,2,233439.6,0
"Minnesota",27117,"Extreme Cold Event",2015,4,233439.6,0
"Minnesota",27117,"Extreme Cold Event",2016,3,162649.6,122611.9
"Minnesota",27117,"Extreme Cold Event",2017,5,233439.6,0
"Minnesota",27117,"Extreme Cold Event",2018,3,233439.6,0
"Minnesota",27117,"Extreme Cold Event",2019,7,216642.3,40952.5
"Minnesota",27117,"Extreme Cold Event",2020,1,233439.6,NA
"Minnesota",27117,"Extreme Cold Event",2021,7,232272.5,3087.8
"Minnesota",27117,"Extreme Cold Event",2022,7,192756.5,69702
"Minnesota",27117,"Extreme Heat Event",2010,2,181615.8,31001.1
"Minnesota",27117,"Extreme Heat Event",2011,8,194874.1,56723.7
"Minnesota",27117,"Extreme Heat Event",2012,4,177015.2,112848.9
"Minnesota",27117,"Extreme Heat Event",2013,5,233397,95.3
"Minnesota",27117,"Extreme Heat Event",2016,4,233439.6,0
"Minnesota",27117,"Extreme Heat Event",2018,1,150153,NA
"Minnesota",27117,"Extreme Heat Event",2019,6,205469.6,41173.2
"Minnesota",27117,"Extreme Heat Event",2020,2,215599.2,8046.5
"Minnesota",27119,"Extreme Cold Event",2008,6,1006902.3,226384.6
"Minnesota",27119,"Extreme Cold Event",2009,6,510181.5,572526.8
"Minnesota",27119,"Extreme Cold Event",2010,3,509003.5,564012.1
"Minnesota",27119,"Extreme Cold Event",2011,2,274417.2,0
"Minnesota",27119,"Extreme Cold Event",2012,1,3434.1,NA
"Minnesota",27119,"Extreme Cold Event",2013,5,619938.5,579821.4
"Minnesota",27119,"Extreme Cold Event",2014,4,582834,649111
"Minnesota",27119,"Extreme Cold Event",2015,2,571798.4,803788.5
"Minnesota",27119,"Extreme Cold Event",2016,5,664378.8,356504.6
"Minnesota",27119,"Extreme Cold Event",2017,5,687586.9,486606.2
"Minnesota",27119,"Extreme Cold Event",2018,2,1144846.2,0
"Minnesota",27119,"Extreme Cold Event",2019,7,599838.2,519451.3
"Minnesota",27119,"Extreme Cold Event",2021,12,1042924.1,261087.2
"Minnesota",27119,"Extreme Cold Event",2022,9,1132056.2,38370
"Minnesota",27119,"Extreme Heat Event",2009,3,814277.6,466870.4
"Minnesota",27119,"Extreme Heat Event",2010,3,519696.6,529812.5
"Minnesota",27119,"Extreme Heat Event",2011,5,986615.8,344232.5
"Minnesota",27119,"Extreme Heat Event",2012,3,845112.8,495159.8
"Minnesota",27119,"Extreme Heat Event",2013,6,750064.6,289988
"Minnesota",27119,"Extreme Heat Event",2015,6,563590.7,362351.1
"Minnesota",27119,"Extreme Heat Event",2016,1,215313.5,NA
"Minnesota",27119,"Extreme Heat Event",2019,2,704351.1,500790.8
"Minnesota",27119,"Extreme Heat Event",2020,7,875492.6,371444.1
"Minnesota",27119,"Extreme Heat Event",2021,1,2583.5,NA
"Minnesota",27119,"Extreme Heat Event",2022,5,524864.1,560621.7
"Minnesota",27121,"Extreme Cold Event",2008,7,210199.6,152812.1
"Minnesota",27121,"Extreme Cold Event",2009,5,244182.2,155082.8
"Minnesota",27121,"Extreme Cold Event",2010,5,337250.4,49262
"Minnesota",27121,"Extreme Cold Event",2011,2,305819.8,82343.9
"Minnesota",27121,"Extreme Cold Event",2013,7,298499.7,61785.4
"Minnesota",27121,"Extreme Cold Event",2014,2,379150.6,0
"Minnesota",27121,"Extreme Cold Event",2015,2,379150.6,0
"Minnesota",27121,"Extreme Cold Event",2016,1,334573.7,NA
"Minnesota",27121,"Extreme Cold Event",2017,4,295870.2,149351.2
"Minnesota",27121,"Extreme Cold Event",2018,3,340075.2,67680.6
"Minnesota",27121,"Extreme Cold Event",2019,7,302303.8,96821.4
"Minnesota",27121,"Extreme Cold Event",2020,3,261924.4,0
"Minnesota",27121,"Extreme Cold Event",2021,9,374010.8,15419.5
"Minnesota",27121,"Extreme Cold Event",2022,7,362404,44307.3
"Minnesota",27121,"Extreme Heat Event",2008,4,11853,3805.2
"Minnesota",27121,"Extreme Heat Event",2010,4,31513.8,19894.5
"Minnesota",27121,"Extreme Heat Event",2011,6,316842.6,146624.9
"Minnesota",27121,"Extreme Heat Event",2012,7,167804.1,188233.8
"Minnesota",27121,"Extreme Heat Event",2013,5,373283.8,7654.8
"Minnesota",27121,"Extreme Heat Event",2015,3,308406.1,98390.3
"Minnesota",27121,"Extreme Heat Event",2016,3,268415.3,88032.2
"Minnesota",27121,"Extreme Heat Event",2018,2,289075.2,82289.2
"Minnesota",27121,"Extreme Heat Event",2019,2,322023,8321.2
"Minnesota",27121,"Extreme Heat Event",2020,7,295864.7,91142.4
"Minnesota",27121,"Extreme Heat Event",2021,1,340159.7,NA
"Minnesota",27123,"Extreme Cold Event",2008,5,69323,38665.6
"Minnesota",27123,"Extreme Cold Event",2009,3,87106.9,1750.9
"Minnesota",27123,"Extreme Cold Event",2010,4,65382.5,43472.4
"Minnesota",27123,"Extreme Cold Event",2013,3,59394.4,47148.5
"Minnesota",27123,"Extreme Cold Event",2014,3,58814.9,50754.1
"Minnesota",27123,"Extreme Cold Event",2015,4,88117.8,0
"Minnesota",27123,"Extreme Cold Event",2016,4,88117.8,0
"Minnesota",27123,"Extreme Cold Event",2017,4,88117.8,0
"Minnesota",27123,"Extreme Cold Event",2018,3,58814.9,50754.1
"Minnesota",27123,"Extreme Cold Event",2019,4,88117.8,0
"Minnesota",27123,"Extreme Cold Event",2021,8,88117.8,0
"Minnesota",27123,"Extreme Cold Event",2022,4,88117.8,0
"Minnesota",27123,"Extreme Heat Event",2010,4,43548.7,37569.9
"Minnesota",27123,"Extreme Heat Event",2011,6,75127,31820.8
"Minnesota",27123,"Extreme Heat Event",2012,5,71130.2,37985.4
"Minnesota",27123,"Extreme Heat Event",2013,8,67431.8,37866
"Minnesota",27123,"Extreme Heat Event",2015,1,86701,NA
"Minnesota",27123,"Extreme Heat Event",2016,3,29949.7,42337.2
"Minnesota",27123,"Extreme Heat Event",2017,1,564.7,NA
"Minnesota",27123,"Extreme Heat Event",2018,3,12968.5,13856.4
"Minnesota",27123,"Extreme Heat Event",2019,2,49391.5,54186.5
"Minnesota",27123,"Extreme Heat Event",2020,8,32459.8,36962.1
"Minnesota",27123,"Extreme Heat Event",2021,1,9573,NA
"Minnesota",27125,"Extreme Cold Event",2008,5,244287.8,10117.2
"Minnesota",27125,"Extreme Cold Event",2009,3,248812.4,0
"Minnesota",27125,"Extreme Cold Event",2010,3,120042.5,116133.1
"Minnesota",27125,"Extreme Cold Event",2013,3,219855.4,50154.9
"Minnesota",27125,"Extreme Cold Event",2014,3,173623,130231.9
"Minnesota",27125,"Extreme Cold Event",2015,1,248812.4,NA
"Minnesota",27125,"Extreme Cold Event",2016,4,168441.6,92804.1
"Minnesota",27125,"Extreme Cold Event",2017,5,171550.4,108249.5
"Minnesota",27125,"Extreme Cold Event",2018,2,248812.4,0
"Minnesota",27125,"Extreme Cold Event",2019,7,138438.2,106583.7
"Minnesota",27125,"Extreme Cold Event",2021,11,240915,26192.6
"Minnesota",27125,"Extreme Cold Event",2022,9,239160.1,28957
"Minnesota",27125,"Extreme Heat Event",2009,3,167386.6,139609
"Minnesota",27125,"Extreme Heat Event",2010,3,87456.9,139881.2
"Minnesota",27125,"Extreme Heat Event",2011,5,202142.4,104357.4
"Minnesota",27125,"Extreme Heat Event",2012,3,166567.9,142451.7
"Minnesota",27125,"Extreme Heat Event",2013,5,187994.6,84767.8
"Minnesota",27125,"Extreme Heat Event",2015,7,78543.6,116659
"Minnesota",27125,"Extreme Heat Event",2019,2,126683,167958.8
"Minnesota",27125,"Extreme Heat Event",2020,7,167215.2,109378.1
"Minnesota",27125,"Extreme Heat Event",2021,3,17699.7,7411.7
"Minnesota",27125,"Extreme Heat Event",2022,6,95782.8,119546.6
"Minnesota",27127,"Extreme Cold Event",2008,2,232244.7,304370.9
"Minnesota",27127,"Extreme Cold Event",2009,3,412459.9,60634.8
"Minnesota",27127,"Extreme Cold Event",2010,4,447467.4,0
"Minnesota",27127,"Extreme Cold Event",2011,2,177937.9,249051.8
"Minnesota",27127,"Extreme Cold Event",2013,2,447467.4,0
"Minnesota",27127,"Extreme Cold Event",2014,2,447467.4,0
"Minnesota",27127,"Extreme Cold Event",2015,4,311747.9,210776.2
"Minnesota",27127,"Extreme Cold Event",2016,4,209917.3,174915.2
"Minnesota",27127,"Extreme Cold Event",2017,3,447467.4,0
"Minnesota",27127,"Extreme Cold Event",2018,3,446640.8,1431.7
"Minnesota",27127,"Extreme Cold Event",2019,7,272013.8,166296.3
"Minnesota",27127,"Extreme Cold Event",2021,9,362008.1,143833.6
"Minnesota",27127,"Extreme Cold Event",2022,7,447467.4,0
"Minnesota",27127,"Extreme Heat Event",2008,2,47899.4,2346.1
"Minnesota",27127,"Extreme Heat Event",2009,1,463.7,NA
"Minnesota",27127,"Extreme Heat Event",2010,2,113076.4,55923.6
"Minnesota",27127,"Extreme Heat Event",2011,6,398608.6,76989.3
"Minnesota",27127,"Extreme Heat Event",2012,4,447467.4,0
"Minnesota",27127,"Extreme Heat Event",2013,5,447289.5,397.9
"Minnesota",27127,"Extreme Heat Event",2015,4,121080.1,76981
"Minnesota",27127,"Extreme Heat Event",2016,4,379431.1,134528.1
"Minnesota",27127,"Extreme Heat Event",2018,2,136672.6,119156
"Minnesota",27127,"Extreme Heat Event",2019,8,222078.1,176689.8
"Minnesota",27127,"Extreme Heat Event",2020,6,181352.6,160744.5
"Minnesota",27127,"Extreme Heat Event",2021,2,239359.4,25888.3
"Minnesota",27129,"Extreme Cold Event",2008,4,211203.3,252416.5
"Minnesota",27129,"Extreme Cold Event",2009,3,338033.9,291823.4
"Minnesota",27129,"Extreme Cold Event",2010,5,405427.6,226045.5
"Minnesota",27129,"Extreme Cold Event",2011,2,397281.6,153282
"Minnesota",27129,"Extreme Cold Event",2013,2,501572.7,6994
"Minnesota",27129,"Extreme Cold Event",2014,2,506518.2,0
"Minnesota",27129,"Extreme Cold Event",2015,2,506518.2,0
"Minnesota",27129,"Extreme Cold Event",2016,4,176530.9,191373.8
"Minnesota",27129,"Extreme Cold Event",2017,4,390283.2,232469.9
"Minnesota",27129,"Extreme Cold Event",2018,3,358489.9,256392.6
"Minnesota",27129,"Extreme Cold Event",2019,4,473507.9,66020.6
"Minnesota",27129,"Extreme Cold Event",2021,8,462261.7,125176.2
"Minnesota",27129,"Extreme Cold Event",2022,7,506518.2,0
"Minnesota",27129,"Extreme Heat Event",2010,2,48619.8,39954.7
"Minnesota",27129,"Extreme Heat Event",2011,6,487274.8,47136.4
"Minnesota",27129,"Extreme Heat Event",2012,6,369096.5,220789.1
"Minnesota",27129,"Extreme Heat Event",2013,6,416942,202022.2
"Minnesota",27129,"Extreme Heat Event",2015,3,130320.7,150979.7
"Minnesota",27129,"Extreme Heat Event",2016,4,380146.2,252744.1
"Minnesota",27129,"Extreme Heat Event",2018,3,261345.2,195002
"Minnesota",27129,"Extreme Heat Event",2019,8,180855.9,189504.5
"Minnesota",27129,"Extreme Heat Event",2020,7,274958.1,212918.1
"Minnesota",27129,"Extreme Heat Event",2021,2,397415.2,84540.6
"Minnesota",27131,"Extreme Cold Event",2008,3,259253.2,0
"Minnesota",27131,"Extreme Cold Event",2009,2,261454.5,0
"Minnesota",27131,"Extreme Cold Event",2010,5,261454.5,0
"Minnesota",27131,"Extreme Cold Event",2011,1,261454.5,NA
"Minnesota",27131,"Extreme Cold Event",2013,3,195105.7,111106.7
"Minnesota",27131,"Extreme Cold Event",2014,2,261454.5,0
"Minnesota",27131,"Extreme Cold Event",2015,4,260904.2,1100.6
"Minnesota",27131,"Extreme Cold Event",2016,6,234621.4,64655
"Minnesota",27131,"Extreme Cold Event",2017,4,260904.2,1100.6
"Minnesota",27131,"Extreme Cold Event",2018,4,195766,126782.7
"Minnesota",27131,"Extreme Cold Event",2019,5,227406.4,76134
"Minnesota",27131,"Extreme Cold Event",2021,9,241641.2,59439.9
"Minnesota",27131,"Extreme Cold Event",2022,5,252933.4,19053.7
"Minnesota",27131,"Extreme Heat Event",2009,9,61882.7,82508.5
"Minnesota",27131,"Extreme Heat Event",2010,1,11302.3,NA
"Minnesota",27131,"Extreme Heat Event",2011,5,258843.1,5839.4
"Minnesota",27131,"Extreme Heat Event",2012,5,164438,132858.7
"Minnesota",27131,"Extreme Heat Event",2013,9,193305.5,99522.9
"Minnesota",27131,"Extreme Heat Event",2015,3,175016,103146.2
"Minnesota",27131,"Extreme Heat Event",2016,5,188721.8,108164.2
"Minnesota",27131,"Extreme Heat Event",2018,3,92957.8,145954.3
"Minnesota",27131,"Extreme Heat Event",2019,5,6252.9,8490.9
"Minnesota",27131,"Extreme Heat Event",2020,7,85568.9,108222.8
"Minnesota",27131,"Extreme Heat Event",2022,1,1762.2,NA
"Minnesota",27133,"Extreme Cold Event",2008,3,218426.9,35811
"Minnesota",27133,"Extreme Cold Event",2009,2,239102.4,0
"Minnesota",27133,"Extreme Cold Event",2010,6,202833,67587.9
"Minnesota",27133,"Extreme Cold Event",2013,3,239102.4,0
"Minnesota",27133,"Extreme Cold Event",2014,2,234226.2,6896
"Minnesota",27133,"Extreme Cold Event",2015,4,239102.4,0
"Minnesota",27133,"Extreme Cold Event",2016,3,186398.6,82983.3
"Minnesota",27133,"Extreme Cold Event",2017,5,235201.4,5341.6
"Minnesota",27133,"Extreme Cold Event",2018,3,239102.4,0
"Minnesota",27133,"Extreme Cold Event",2019,6,221248.7,34509.3
"Minnesota",27133,"Extreme Cold Event",2020,1,239102.4,NA
"Minnesota",27133,"Extreme Cold Event",2021,7,226585.7,33116.2
"Minnesota",27133,"Extreme Cold Event",2022,5,239102.4,0
"Minnesota",27133,"Extreme Heat Event",2010,3,151283.5,42139.3
"Minnesota",27133,"Extreme Heat Event",2011,7,228248.8,22236.8
"Minnesota",27133,"Extreme Heat Event",2012,5,179952.3,75463.5
"Minnesota",27133,"Extreme Heat Event",2013,5,238452.4,1453.5
"Minnesota",27133,"Extreme Heat Event",2015,5,105686.1,18276.6
"Minnesota",27133,"Extreme Heat Event",2016,4,239102.4,0
"Minnesota",27133,"Extreme Heat Event",2019,4,130204.6,126627.2
"Minnesota",27133,"Extreme Heat Event",2020,3,184685.1,69275.2
"Minnesota",27135,"Extreme Cold Event",2008,4,928708.2,142399.2
"Minnesota",27135,"Extreme Cold Event",2009,5,861145.4,190008.2
"Minnesota",27135,"Extreme Cold Event",2010,3,734573.9,459571.9
"Minnesota",27135,"Extreme Cold Event",2011,2,221657.7,0
"Minnesota",27135,"Extreme Cold Event",2012,2,746119.9,291185.9
"Minnesota",27135,"Extreme Cold Event",2013,8,797542.8,219001.8
"Minnesota",27135,"Extreme Cold Event",2014,3,999907.8,0
"Minnesota",27135,"Extreme Cold Event",2015,3,731043.4,239574.6
"Minnesota",27135,"Extreme Cold Event",2016,3,346309.7,215903.6
"Minnesota",27135,"Extreme Cold Event",2017,7,744702.5,435154.2
"Minnesota",27135,"Extreme Cold Event",2018,2,857508.6,201382.9
"Minnesota",27135,"Extreme Cold Event",2019,7,958656.3,106634.4
"Minnesota",27135,"Extreme Cold Event",2021,14,766758.7,339057.3
"Minnesota",27135,"Extreme Cold Event",2022,9,742069.8,355162.4
"Minnesota",27135,"Extreme Heat Event",2009,3,497300.2,272009.9
"Minnesota",27135,"Extreme Heat Event",2010,2,930574.1,86303.8
"Minnesota",27135,"Extreme Heat Event",2011,5,904112.2,198106.5
"Minnesota",27135,"Extreme Heat Event",2012,3,713801.1,465891
"Minnesota",27135,"Extreme Heat Event",2013,4,910137.7,96634.6
"Minnesota",27135,"Extreme Heat Event",2015,2,96451.9,3250.6
"Minnesota",27135,"Extreme Heat Event",2018,1,139632.7,NA
"Minnesota",27135,"Extreme Heat Event",2019,1,71267.7,NA
"Minnesota",27135,"Extreme Heat Event",2020,7,899948.1,179611.2
"Minnesota",27135,"Extreme Heat Event",2021,5,388021.1,362323
"Minnesota",27135,"Extreme Heat Event",2022,5,670895.8,420189.7
"Minnesota",27137,"Extreme Cold Event",2008,3,2557077.2,2202562.4
"Minnesota",27137,"Extreme Cold Event",2009,2,3773878.6,77567.6
"Minnesota",27137,"Extreme Cold Event",2010,4,2152417.1,1018393.4
"Minnesota",27137,"Extreme Cold Event",2011,1,305541.3,NA
"Minnesota",27137,"Extreme Cold Event",2013,8,3136994.5,913822.7
"Minnesota",27137,"Extreme Cold Event",2014,5,3285320.8,810246.9
"Minnesota",27137,"Extreme Cold Event",2015,2,3828727.2,0
"Minnesota",27137,"Extreme Cold Event",2016,3,3286576.7,469793
"Minnesota",27137,"Extreme Cold Event",2017,8,2518321.6,1817510.2
"Minnesota",27137,"Extreme Cold Event",2018,3,2919531.2,1246460.2
"Minnesota",27137,"Extreme Cold Event",2019,8,3239543.8,914404.2
"Minnesota",27137,"Extreme Cold Event",2021,12,3253273.1,1352136.8
