"STATE_NAME","GEOID","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Colorado",8059,2009,26,68592.3,123341.7
"Colorado",8059,2010,9,13434.5,40002.8
"Colorado",8059,2011,65,39409,91420.8
"Colorado",8059,2012,4,28496.6,54619.3
"Colorado",8059,2013,41,59925.5,121932.5
"Colorado",8059,2014,59,53373.9,112546.3
"Colorado",8059,2015,8,70269.3,118960.9
"Colorado",8059,2016,19,43129.6,90443.3
"Colorado",8059,2017,25,54190.3,90849
"Colorado",8059,2018,22,28618.8,61104.2
"Colorado",8059,2019,21,46747.5,100086.8
"Colorado",8059,2020,3,52786.8,54719
"Colorado",8059,2021,21,60784.1,129131.3
"Colorado",8059,2022,25,91565.1,132727
"Colorado",8061,2008,2,453371.9,425962.5
"Colorado",8061,2009,4,754572.9,0
"Colorado",8061,2011,12,628888,293536.7
"Colorado",8061,2013,5,603751,337248
"Colorado",8061,2014,8,472346.9,389511.3
"Colorado",8061,2015,13,219279.6,237570
"Colorado",8061,2016,6,438263.2,346499.9
"Colorado",8061,2017,14,150465,178904.8
"Colorado",8061,2018,9,181298.9,127573.3
"Colorado",8061,2019,2,61208.5,85906.4
"Colorado",8061,2020,1,3199.2,NA
"Colorado",8061,2021,6,654172.6,245929.6
"Colorado",8061,2022,8,349723.4,341923.7
"Colorado",8063,2008,2,795123.7,199604.7
"Colorado",8063,2009,6,716805.8,340116.3
"Colorado",8063,2010,3,220886.3,104824.7
"Colorado",8063,2011,15,511385.6,389241.2
"Colorado",8063,2012,3,407500.9,0
"Colorado",8063,2013,7,693041.2,314732.7
"Colorado",8063,2014,7,873631,165715.3
"Colorado",8063,2015,16,153154.8,271581.6
"Colorado",8063,2016,6,324888.2,473621.8
"Colorado",8063,2017,18,92394.6,132684.6
"Colorado",8063,2018,14,208670.3,274838.8
"Colorado",8063,2019,6,245348.8,171534.5
"Colorado",8063,2020,3,154943.9,82775.8
"Colorado",8063,2021,8,725447.5,334713
"Colorado",8063,2022,8,597312.8,403247
"Colorado",8065,2008,5,127891.2,69780.4
"Colorado",8065,2009,9,141696.3,52204
"Colorado",8065,2010,12,92897.7,52697.4
"Colorado",8065,2011,18,129165.5,61522.2
"Colorado",8065,2012,5,96960.4,74610.3
"Colorado",8065,2013,29,135791.7,46250.5
"Colorado",8065,2014,8,45240.9,70690.8
"Colorado",8065,2015,6,84086.8,75751.7
"Colorado",8065,2016,8,53214,64508.9
"Colorado",8065,2017,8,73929.6,68148.7
"Colorado",8065,2018,2,104090.6,35078.4
"Colorado",8065,2019,4,58124.6,71874.3
"Colorado",8065,2020,4,120446.5,63564.4
"Colorado",8065,2021,3,88880,55011.6
"Colorado",8065,2022,10,80287.2,61920.8
"Colorado",8067,2008,14,440676,253160
"Colorado",8067,2009,6,538328.7,243685.8
"Colorado",8067,2010,10,534654.8,217926.6
"Colorado",8067,2011,17,520188.2,264268.3
"Colorado",8067,2012,2,653999.4,60436.1
"Colorado",8067,2013,17,503381.7,259218.7
"Colorado",8067,2014,3,335176.3,280225.3
"Colorado",8067,2015,3,525977.5,147879.6
"Colorado",8067,2016,7,436435.7,228158
"Colorado",8067,2017,6,460236.8,259069.9
"Colorado",8067,2018,6,198557.9,24923
"Colorado",8067,2019,9,364197.1,281835.6
"Colorado",8067,2020,3,325371.5,176962.5
"Colorado",8067,2021,2,172760.4,182996.5
"Colorado",8067,2022,1,611264.7,NA
"Colorado",8069,2008,8,348156.4,449678.2
"Colorado",8069,2009,9,639205.8,527948.4
"Colorado",8069,2010,5,150850,205500.8
"Colorado",8069,2011,23,435360.8,450246.7
"Colorado",8069,2012,7,43525.6,22947.2
"Colorado",8069,2013,15,485055,505927.6
"Colorado",8069,2014,16,590557.2,519651.9
"Colorado",8069,2015,9,359760.3,433025.4
"Colorado",8069,2016,9,316522.3,419421.3
"Colorado",8069,2017,7,441669.3,519647.3
"Colorado",8069,2018,7,324236.4,232166.6
"Colorado",8069,2019,12,387371.4,344161.3
"Colorado",8069,2020,1,1076872,NA
"Colorado",8069,2021,5,912746.8,492902.7
"Colorado",8069,2022,20,466803.8,394446.6
"Colorado",8071,2008,4,416685.4,355383.7
"Colorado",8071,2009,6,1519211.3,580169.4
"Colorado",8071,2010,9,163289.4,152328.2
"Colorado",8071,2011,13,1485895.5,765981
"Colorado",8071,2012,5,337128.8,355148.1
"Colorado",8071,2013,19,617571.1,757991
"Colorado",8071,2014,11,1219849.3,893614.3
"Colorado",8071,2015,20,731343,463175.6
"Colorado",8071,2016,8,530057.8,769126.3
"Colorado",8071,2017,7,565397.8,682474
"Colorado",8071,2018,7,235291.9,144126.1
"Colorado",8071,2019,8,290025.2,291133.6
"Colorado",8071,2020,7,206659.7,227054.1
"Colorado",8071,2021,6,1444939.9,800146.6
"Colorado",8071,2022,11,984782.7,820341.7
"Colorado",8073,2008,3,390822.7,482386.6
"Colorado",8073,2009,7,689760.7,526042.7
"Colorado",8073,2010,5,198887.2,123629.5
"Colorado",8073,2011,16,701098,468988.7
"Colorado",8073,2013,9,703070.2,498275.7
"Colorado",8073,2014,10,780996,512089.5
"Colorado",8073,2015,20,620083.1,368393.8
"Colorado",8073,2016,11,513802.6,357557.8
"Colorado",8073,2017,24,514429.6,359215.3
"Colorado",8073,2018,12,586135.5,372826.6
"Colorado",8073,2019,5,473723.9,461070.5
